Va_rms,Va_mean,Va_std,Va_skewness,Va_kurtosis,Va_peak_to_peak,Vb_rms,Vb_mean,Vb_std,Vb_skewness,Vb_kurtosis,Vb_peak_to_peak,Vc_rms,Vc_mean,Vc_std,Vc_skewness,Vc_kurtosis,Vc_peak_to_peak,Ia_rms,Ia_mean,Ia_std,Ia_skewness,Ia_kurtosis,Ia_peak_to_peak,Ib_rms,Ib_mean,Ib_std,Ib_skewness,Ib_kurtosis,Ib_peak_to_peak,Ic_rms,Ic_mean,Ic_std,Ic_skewness,Ic_kurtosis,Ic_peak_to_peak,V0_rms,V1_rms,V2_rms,I0_rms,I1_rms,I2_rms,V2_over_V1,V0_over_V1,Za_mag,Zb_mag,Zc_mag,Za_angle_deg,Zb_angle_deg,Zc_angle_deg,Z1_mag,fault_type,faulted_phases,fault_section,fault_resistance_ohm,fault_inception_angle_deg,fault_duration_s
3825.5667041262254,303.3001269277312,3813.524569309186,0.29681225825599084,-0.8047989742340844,16748.183014935257,3690.3636668665627,-186.3949098425256,3685.653392726128,-0.17829463378304852,-1.0923251316273825,14697.111413437839,3583.2949414481714,-116.90521708520339,3581.3874137862153,-0.029118370006336748,-1.3358264579689232,14074.895072281224,2047.913888095259,-85.95277529600222,2046.109335659352,-0.0015697040602729079,-1.3628180110290276,6397.106114572678,2061.2888215156913,120.90336781435511,2057.740017921772,-0.04159603372909784,-1.3694177616081527,6333.170702844227,2060.2516741897307,-34.950592518354014,2059.955197834216,0.04343696132652189,-1.411178185744256,6216.228400097692,1.4759842462619452e-11,3602.0034557674458,162.03274345822413,3.559969594951617e-12,1989.0108834614077,12.19704742054847,0.04498406107822606,4.097675819546017e-15,1.8811309063272832,1.829403687607242,1.7257507316217031,43.04165568500979,38.39622882600878,42.22837348887813,1.81095210977378,LLL,ABC,2,1.517657455797741,45.94182368751005,0.12439131703701202
5798.780785937315,40.60802366226007,5798.638598134051,-0.00824499836032194,-1.4865302988748426,17593.783551310116,5819.441176836679,73.99863317683133,5818.970683286712,-0.02890131329868602,-1.4991631314962957,17542.425438155027,5866.4794820628285,-114.60665683909353,5865.359906064787,0.013763828255268893,-1.4999641945553008,17712.93599649757,661.3466517678899,-1.369611994294517,661.3452335713804,0.018808160198016684,-1.36110586816737,1979.990861323126,661.4585034133698,-5.0389770876268605,661.4393097237004,0.027886216611742197,-1.3613270310578653,1980.6922419977163,661.2733707282354,6.408589081921309,661.2423162655739,-0.04605587327210489,-1.3638805712984305,1982.8467211078914,1.1710173515789675e-11,5822.733097280017,74.2516314186012,6.631732200427601e-13,643.5506666648477,0.3720838487987753,0.012752023865439837,2.011112877775536e-15,8.968319071216277,9.012809245449606,9.16351207217178,19.18098667734572,20.45689462004209,19.578335720644883,9.04782389156069,LLL,ABC,5,24.78490365858557,135.09563974870395,0.20278010095764132
4817.504109801021,105.2373100169703,4816.35452977977,-0.0035790411522859766,-1.4704704839019958,15618.164009647968,6253.732159331638,92.46565259331307,6253.0485384130225,-0.029167129848810047,-1.4906622961832807,17778.781191847163,6359.741712078922,-192.41213645856814,6356.830359078335,0.039123706371370255,-1.51300581255209,17850.739538467446,1124.6186906643775,-35.19437388505923,1124.067860691025,0.03360987393509494,-1.416586491259348,3313.904984814407,61.32818401493097,0.02413747485004561,61.32817926493124,-0.005452903605442305,-1.477883351767427,175.66263003529713,58.368039488524595,-1.3620059868749892,58.35214626237567,0.04548945800662047,-1.5046334733113291,165.85873994400993,554.6670192423743,5794.177439968568,654.65599382204,344.5144346960435,401.11765689611923,352.4469747901494,0.11298514769433629,0.0957283453931268,4.373610021378776,102.41431900647011,109.28394022240087,46.51393822998914,37.51279798918734,20.333599874136414,14.445081986179266,LG,A,4,0.8261254230276738,111.25021001725636,0.1842420827580839
5240.785394927009,-115.54014082990847,5239.511621471724,0.034925739708394375,-1.4552737248785481,17569.899647595586,5305.880943414434,-28.957881595272454,5305.801921178547,-0.007618585882347809,-1.4670098464376635,17930.911019022064,5205.369534155539,144.4980224251809,5203.363557222374,-0.0008103243135956892,-1.4602243410942786,18000.290439298496,1314.8672433255822,3.456858660429442,1314.8626991814838,0.0476165913198689,-1.3172652792391428,4001.2072950408956,1313.9803519549578,-10.843503445199683,1313.9356086797816,0.015536838536931956,-1.318790791083005,4008.7249628369736,1314.8467080801709,7.38664478477042,1314.8259592919837,-0.06285748226758471,-1.3202938613532702,4020.710092437974,6.2435825007774005e-12,5216.64091285032,98.52996751611393,2.0407411917761932e-13,1264.4814739963495,1.029775019039749,0.018887626954234453,1.1968587842412887e-15,4.0929912907298345,4.206361710154271,4.0784091341880275,19.42020353804211,18.268628306005635,17.459809573441014,4.125517866515915,LLL,ABC,2,10.895692210984535,157.5132481361027,0.15717359538499798
4020.8362752033877,-314.9133417498564,4008.4852424799315,-0.07222528090977613,-1.2670674399206163,15596.938691184416,4408.872462855319,594.5663372212731,4368.5978602255445,0.23954924935393923,-0.953115803520642,17756.308054648183,4069.885912984438,-279.65299547142115,4060.2666842010553,-0.010417349407626736,-1.4187311472125097,14071.086332265382,1730.820013706901,-92.1295322676038,1728.3663006239472,0.056192729103643604,-1.382982982278379,5192.384819254517,1678.2536227380783,-100.79236172898072,1675.2242005327462,-0.07411769518290079,-1.325575270446668,5350.238917223435,1718.41753599184,192.92189399658332,1707.5537973431578,-0.0045255729154904485,-1.305643229944799,5495.651960806295,6.986372481512707e-12,4075.110552333047,313.4548047735282,1.4504666379104672e-12,1627.7766966486708,21.77481767670553,0.07691933770829157,1.7144007240522419e-15,2.3481583438155624,2.716817815920661,2.460392930064564,49.12867424761562,46.932654408718754,40.48821739301652,2.5034825481425313,LLL,ABC,3,0.7990084686837005,173.89873966219952,0.064550651316461
4955.719848132082,275.42577604594953,4948.060211341385,-0.016310661338649276,-1.458647764283591,16164.56138613276,6280.206262195848,-58.52900092042596,6279.933522878661,0.011103865962608572,-1.493473781714378,17844.726635979863,6158.836063359493,-216.8967751255229,6155.015633146483,0.0508950989621489,-1.4907948266195052,18540.686676104277,990.8563214691345,-13.860980061546647,990.7593668631542,0.013960564555238452,-1.3557351982884038,2973.495633036825,51.62929837098198,-1.3490328147047792,51.61167078040326,0.034498209516415315,-1.491907330882553,146.27981192550513,1001.9594600560863,15.21001287625149,1001.8440073705028,-0.01875459783082773,-1.3531751677085395,3008.399292863147,1.3507008534328308e-11,5755.954366982351,799.7183877831806,5.99182245303757e-13,582.6155734731306,532.2511559169951,0.1389375830306392,2.346614943962728e-15,5.165095499018015,121.28743345862665,6.31565096520193,59.09953850437416,23.493687240935824,-5.553057130703851,9.879506537509002,LL,CA,3,5.713885422914111,36.678167308010224,0.1880127386904054
6311.925485420357,0.20596901171583323,6311.925482059795,-9.820500059048952e-05,-1.5026554515730504,17836.64843215689,6304.932764596235,13.699509322237805,6304.917881267245,-0.003306907149753666,-1.498654210491069,17840.815101301014,6226.638152730876,-13.941445732668734,6226.622545259562,0.0029740636347386894,-1.49855484984199,17945.044197688927,58.361050545435255,0.054616740056573854,58.36102498910171,-0.002507983357382332,-1.5012967373905162,165.07973253970306,57.51234504895937,0.08946066878921338,57.51227547071409,-0.0034959761021850885,-1.4996271017708453,163.2419059015482,302.2334671617559,0.04717374589655624,302.2334634802273,0.02318104757535177,-1.3990714357076455,891.8275326983419,128.75412659266962,6278.39280568003,121.64869268607676,79.95130967480584,137.00468037203404,80.25013076163434,0.01937576963582492,0.02050749779086559,108.18040253317386,109.55877911664291,20.965368555921867,21.26505691609297,20.873330461098547,6.136743700519135,45.826119141558905,LG,C,1,23.11268884243732,4.929069946881384,0.2794380611256391
6303.694194682945,-124.34353675140825,6302.467705982127,0.040106411491872614,-1.499189321149644,17795.33144985335,6250.010429489818,203.96379932114445,6246.68144996189,-0.03754321119265603,-1.4834025630724634,17852.964088846988,4751.673460854451,-71.00452855061167,4751.1429188684515,0.10643902019450598,-1.3741598666450716,18076.691454965447,59.89050383831296,-0.15836411607209308,59.890294462573145,-0.0004412328863585707,-1.5198782945406604,169.03659883013586,56.67297003941561,1.7304173315543867,56.646546134315685,-0.040461162898573114,-1.475305801875051,162.7448071118592,1181.643932165816,-59.187412302820675,1180.160680860529,0.09735270747835666,-1.4284994389574874,3481.7699745338577,589.3445212180163,5746.686659345724,488.43387791449004,365.8665550045221,417.61621148188823,372.18750687952655,0.0849939986061637,0.10255379423890754,104.55956346453058,110.27227410313415,4.11306482789237,34.31806832958764,19.383786071527233,54.31372332683055,13.760688645093355,LG,C,4,0.31609097436544803,68.06819261084446,0.13671223941854777
5945.534056240065,301.42279117113696,5937.888472754691,-0.06522865196320798,-1.489342162621433,17346.403125530414,6326.923019573564,-36.453242145539825,6326.818004079692,0.006147944286365614,-1.503110810850854,17845.227672982885,6413.086944923897,-264.9695490255955,6407.610732655543,0.06378456114480759,-1.4944022147390532,18306.179925568882,357.85285571609904,-2.3840319856062386,357.8449143632738,-0.011126396030411984,-1.32624616581661,1087.2699287281603,53.340621026195606,-1.3197272604331394,53.32429250743314,0.029465793901875436,-1.5031601376595605,150.62657589938738,350.46684820345143,3.70375924603939,350.44727685788695,-0.002080762343363572,-1.3212422130058181,1066.2309939735574,8.82829516350044e-12,6224.544948404025,296.30501875394646,1.1525500611352335e-13,223.79653126411029,170.89948142846058,0.04760267958703056,1.418303705199208e-15,17.11730793940665,118.75829735112718,18.899999201709242,36.674361375409696,21.875803625990127,-16.214316009840463,27.81341119652215,LL,CA,3,28.278360996867328,15.732927513445194,0.17102120436450924
6332.618248169066,155.4857910784638,6330.709126615797,-0.03531351156788021,-1.5098640548275142,17817.645264468643,6333.111737178404,-60.02256624142252,6332.827296486827,0.01358407323973412,-1.4912084055795003,18324.6281799118,5741.9701149662,-95.46322483704235,5741.176497362598,0.022587433210175787,-1.493003715237206,17496.60993686442,53.63565387370071,1.2335269278997594,53.6214675086161,-0.03392271101138719,-1.5062684408258644,151.1113711616075,462.12354587007496,-1.3442278082875545,462.1215908168874,0.007702433484090178,-1.3981211992823266,1361.9371330907024,468.5054567336324,0.11070088038779738,468.5054436551453,0.0012014497498094344,-1.4012659918058985,1379.655189264316,1.7451248470088007e-11,6129.142254282768,402.05695175637453,1.3663457425021342e-13,289.6180127603385,236.13195311468417,0.0655975885492681,2.84725786188008e-15,118.21968189872808,13.935621847249577,12.476166461242627,28.84077263100178,-10.640457153292463,46.247634562095236,21.16284893976773,LL,BC,5,17.880773279071928,46.467030298647906,0.28577289246644216
